ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,report_day_of week,qtr_end_date,year_earlier,6m_earlier,3m_earlier,pre_rpt_recent_eps_est,1m_ago_eps_est,3m_ago_eps_est,1y_rtn_qtr_end,6m_rtn_qtr_end,3m_rtn_qtr_end,qtr_end_eps_ntm,qtr_end_sh_px,pre_rpt_eps_ntm,pre_rpt_sh_px,3m_ago_eps_ntm,3m_ago_sh_px,lt_mome_F,3m_mome_F,1m_mome_F,mkt_12-1m_rtn,mkt_3m_rtn,mkt_1m_rtn,pre_rpt_si_days_F,1m_ago_si_days,3m_ago_si_days,pre_rpt_si_pct_F,1m_ago_si_pct,3m_ago_si_pct,pre_rpt_tgt_px,tgt_px_3m_ago,pre_rpt_an_rtg_F,an_rtg_3m_ago,pre_rpt_an_rtg_sd_F,sales_fy-1,sales_fy0,sales_fy1,qtr_end_eps_yld,eps_yld_F,3m_ago_eps_yld,mult_exp_F,rel_lt_mome_F,rel_3m_mome_F,rel_1m_mome_F,si_days_1m_delta_F,si_days_3m_delta_F,si_pct_1m_delta_F,si_pct_3m_delta_F,3m_delta_an_rtg_F,pre_rpt_rtn_to_tgt_F,3m_delta_tgt_px_F,1m_est_delta_F,3m_est_delta_F,proj_2yr_rev_gr_F,t-1,t+3,t-7,t-364,t-28,t-35,t-91
BAP,Credicorp Ltd.,BAP.2Q14,4800,4810,2Q14,2014/2F,50.8,08/07/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,2.67,2.66,2.68,21.50,17.13,12.72,12.108,155.47,12.379,147.92,11.578,148.89,22.339392,-0.6514907,-5.4824295,15.533304,2.7583241,-3.0928135,3.4,3.2,2.6,1.409980512,1.234215042,1.343500812,171.3,162.5,1.42,1.38,0.6405126,2787.3262,3012.4,3563.5073,0.078,0.084,0.078,-0.006,6.806,-3.410,-2.390,0.067733972,0.312304069,0.142410734,0.049482441,0.05,15.82,-5.18,0.246,-0.567,27.84679813,8/6/2014,8/12/2014,7/31/2014,8/8/2013,7/10/2014,7/3/2014,5/8/2014
CREE,"Cree, Inc.",CREE.2Q14,1300,1310,2Q14,2014/4F,108.8,08/13/2014,3,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.41,0.41,0.41,-21.75,-20.11,-11.69,1.959,49.95,1.974,48.74,1.903,45.61,-16.809738,6.862533,-1.7734706,17.135382,1.6309977,-2.7953446,10.2,7.1,2.8,10.38902655,9.696982794,10.95434649,59.4,59.4,1.46,1.67,0.6556861,1164.65,1385.98,1653.6563,0.039,0.040,0.042,0.001,-33.945,5.232,1.022,0.445846052,2.611173919,0.071366916,-0.051606907,-0.21,21.87,-0.08,0.927,0.729,41.98740394,8/12/2014,8/18/2014,8/6/2014,8/14/2013,7/16/2014,7/9/2014,5/14/2014
CMLP,Crestwood Midstream Partners LP,CMLP.2Q14,2100,2105,2Q14,2014/2F,12.2,08/06/2014,3,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.10,0.08,0.10,-0.76,-11.33,-2.09,0.479,22.07,0.510,22.32,0.462,21.99,-8.249998,1.5006781,1.5006781,16.529274,4.665315,-0.55469275,2.0,2.0,4.8,1.205189962,1.279640844,1.063820902,25.0,25.8,1.50,1.54,0.4767313,163.3,658.6,2510.11,0.022,0.023,0.021,-0.002,-24.779,-3.165,2.055,0,-0.592048054,-0.058181076,0.132888026,-0.04,12.01,3.27,29.720,5.469,1437.115738,8/5/2014,8/11/2014,7/30/2014,8/7/2013,7/9/2014,7/2/2014,5/7/2014
CROX,"Crocs, Inc.",CROX.2Q14,2400,2440,2Q14,2014/2F,16.0,07/22/2014,2,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.35,0.31,0.35,-8.91,-5.59,-3.65,0.638,15.03,0.651,14.57,0.643,14.78,-16.291159,-1.4208376,-2.5418043,15.075838,4.6806335,1.3637781,4.1,5.6,2.7,5.572033474,5.760419925,3.806078514,17.3,16.9,1.61,1.70,0.48591265,1123.3,1192.68,1225.6884,0.042,0.045,0.043,-0.001,-31.367,-6.101,-3.906,-0.268280572,0.519401314,-0.032703597,0.463982799,-0.09,18.82,-2.63,13.309,1.156,9.114964836,7/21/2014,7/25/2014,7/15/2014,7/23/2013,6/24/2014,6/17/2014,4/22/2014
CCI,Crown Castle International Corp,CCI.2Q14,4800,4890,2Q14,2014/2F,147.7,07/24/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.19,0.14,0.21,2.58,1.13,0.65,1.217,74.26,1.244,73.91,1.209,73.84,0.8413553,0.09480715,-0.108116865,15.672577,3.9031625,-0.3280878,3.6,4.3,3.2,1.502867629,1.882806853,1.815396644,88.1,88.0,1.33,1.29,0.45643547,2432.68,3022.38,3527.8289,0.016,0.017,0.016,0.000,-14.831,-3.808,0.220,-0.167219911,0.110878574,-0.201794052,-0.172154673,0.04,19.25,-0.12,31.211,-11.697,45.01820626,7/23/2014,7/29/2014,7/17/2014,7/25/2013,6/26/2014,6/19/2014,4/24/2014
CCK,"Crown Holdings, Inc.",CCK.2Q14,2200,2235,2Q14,2014/2F,49.1,07/22/2014,2,6/30/2014,6/30/2013,12/31/2013,3/31/2014,1.00,1.00,1.00,20.98,11.64,11.22,3.623,49.76,3.656,51.1,3.529,46.9,12.423908,8.955216,4.2006493,15.075838,4.6806335,1.3637781,2.5,2.7,1.9,1.539947388,1.66523455,1.90522619,53.9,51.5,1.38,1.38,0.46340436,8470,8656,9224.558,0.073,0.072,0.075,0.004,-2.652,4.275,2.837,-0.071901597,0.368955445,-0.075236947,-0.191724638,0.00,5.48,-4.45,0.249,0.501,8.908595041,7/21/2014,7/25/2014,7/15/2014,7/23/2013,6/24/2014,6/17/2014,4/22/2014
CST,"CST Brands, Inc.",CST.2Q14,3500,3540,2Q14,2014/2F,22.3,08/12/2014,2,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.47,0.56,0.61,11.98,-6.05,10.44,1.887,34.5,1.878,33.07,1.934,32.17,-1.3229072,2.7976394,-2.2754133,16.109253,1.0582447,-2.3956954,16.5,7.1,9.3,6.933266252,7.241449741,10.59569044,33.2,32.8,1.83,1.83,0.70710677,13135,12777,12802.167,0.055,0.057,0.060,0.003,-17.432,1.739,0.120,1.334373836,0.772936395,-0.042558258,-0.345652245,0.00,0.39,-1.20,-16.424,-22.085,-2.533939855,8/11/2014,8/15/2014,8/5/2014,8/13/2013,7/15/2014,7/8/2014,5/13/2014
CSX,CSX Corporation,CSX.2Q14,4600,4620,2Q14,2014/2F,182.8,07/16/2014,3,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.52,0.51,0.50,32.86,7.09,6.35,1.985,30.81,1.999,31.1,1.931,27.79,22.709156,11.910761,2.4374127,16.391373,5.8137655,1.4490843,2.4,2.0,3.0,1.632916959,1.135203454,1.213600285,31.8,30.1,1.69,1.69,0.44893035,11755.939,12000,12544.339,0.064,0.064,0.069,0.005,6.318,6.097,0.988,0.198476702,-0.190657955,0.43843551,0.345514647,0.00,2.25,-5.35,3.196,3.805,6.706397507,7/15/2014,7/21/2014,7/9/2014,7/17/2013,6/18/2014,6/11/2014,4/16/2014
CUBE,CubeSmart,CUBE.2Q14,4800,4890,2Q14,2014/2F,19.1,08/08/2014,5,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.05,0.05,0.06,14.64,14.93,6.76,0.242,18.32,0.252,18.07,0.259,18,5.44101,0.38888454,-2.2714972,16.017008,2.2827983,-3.366536,7.6,5.9,6.4,4.509189154,4.283613164,3.957608878,19.4,18.9,1.63,1.64,0.4330127,283.076,318.395,364.456,0.013,0.014,0.014,0.000,-10.576,-1.894,1.095,0.30038585,0.185829866,0.052660215,0.139372104,-0.02,7.22,-2.71,11.481,-13.261,28.74846331,8/7/2014,8/13/2014,8/1/2014,8/9/2013,7/11/2014,7/4/2014,5/9/2014
CBST,"Cubist Pharmaceuticals, Inc.",CBST.2Q14,2300,2305,2Q14,2014/2F,54.3,07/23/2014,3,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.02,0.04,0.07,44.58,1.38,-4.55,1.185,69.82,1.183,63.76,0.961,66.38,32.03919,-3.946972,-6.7836285,16.157282,5.29629,0.98309517,6.4,7.4,5.4,6.054465162,5.657740696,5.256492282,82.9,80.3,1.28,1.37,0.4608886,926.359,1054.44,1221.6107,0.017,0.019,0.014,-0.004,15.882,-9.243,-7.767,-0.132485384,0.177015678,0.070120652,0.151807106,-0.09,29.97,-3.10,-62.795,-78.732,31.8722763,7/22/2014,7/28/2014,7/16/2014,7/24/2013,6/25/2014,6/18/2014,4/23/2014
CFR,"Cullen/Frost Bankers, Inc.",CFR.2Q14,4800,4810,2Q14,2014/2F,24.9,07/30/2014,3,6/30/2014,6/30/2013,12/31/2013,3/31/2014,1.01,1.00,1.00,18.95,6.70,2.44,4.248,79.42,4.265,77.69,4.196,76.41,10.188782,1.6751766,-1.2457073,17.092085,5.255687,1.1320114,12.5,15.5,8.6,6.20393014,6.277215665,6.625821318,75.4,75.1,2.25,2.25,0.5490634,956.963,1013.66,1107.15,0.053,0.055,0.055,0.000,-6.903,-3.581,-2.378,-0.195786779,0.452219485,-0.011674846,-0.063673793,0.00,-2.98,-0.33,0.158,0.224,15.6941282,7/29/2014,8/4/2014,7/23/2014,7/31/2013,7/2/2014,6/25/2014,4/30/2014
CMI,Cummins Inc.,CMI.2Q14,1200,1220,2Q14,2014/2F,168.4,07/28/2014,1,6/30/2014,6/30/2013,12/31/2013,3/31/2014,2.40,2.38,2.37,42.26,9.45,3.56,9.984,154.29,10.129,153,9.464,145.2,32.506,5.3719044,-2.8509796,16.40526,5.399525,0.31125546,2.8,3.3,2.1,1.3141359,1.787086725,1.551420329,165.9,155.8,1.33,1.33,0.4599331,17334,17301,18997.707,0.065,0.066,0.065,-0.001,16.101,-0.028,-3.162,-0.1458427,0.360433069,-0.264649062,-0.152946577,0.00,8.40,-6.04,0.592,1.198,9.597940464,7/25/2014,7/31/2014,7/21/2014,7/29/2013,6/30/2014,6/23/2014,4/28/2014
CMLSQ,Cumulus Media Inc. Class A,CMLSQ.2Q14,3400,3410,2Q14,2014/2F,11.1,08/06/2014,3,6/30/2014,6/30/2013,12/31/2013,3/31/2014,1.03,1.07,1.12,94.40,-14.75,-4.77,3.738,52.72,3.821,43.36,3.597,50.16,29.079496,-13.556618,-17.378044,16.529274,4.665315,-0.55469275,2.8,2.8,5.8,7.626948544,5.800643663,6.888895301,73.4,73.7,1.00,1.00,0,1076.58,1245.71,1307.7433,0.071,0.088,0.072,-0.016,12.550,-18.222,-16.823,0,-0.521351498,0.314845211,0.107136661,0.00,69.35,0.32,-3.580,-7.536,21.47200394,8/5/2014,8/11/2014,7/30/2014,8/7/2013,7/9/2014,7/2/2014,5/7/2014
CW,Curtiss-Wright Corporation,CW.2Q14,1300,1330,2Q14,2014/2F,20.3,07/31/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.77,0.77,0.77,76.90,5.35,3.18,3.738,65.56,3.777,61.95,3.624,68.11,51.99176,-9.044194,-5.1882386,16.199993,5.318427,1.3185978,6.6,6.4,3.9,3.625616467,3.57336825,3.607706333,75.0,74.0,1.17,1.20,0.4082483,2097.71,2510.77,2678.7334,0.057,0.061,0.053,-0.008,35.792,-14.363,-6.507,0.032501584,0.675967446,0.01462156,0.00496441,-0.03,21.07,-1.33,0.372,0.896,27.69798495,7/30/2014,8/5/2014,7/24/2014,8/1/2013,7/3/2014,6/26/2014,5/1/2014
CVI,"CVR Energy, Inc.",CVI.2Q14,2100,2120,2Q14,2014/2F,17.8,07/31/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.80,0.89,1.17,1.67,10.96,14.06,4.125,48.19,3.315,48.52,4.294,48.17,2.472186,0.72659254,0.8312583,16.199993,5.318427,1.3185978,9.0,10.3,5.1,3.575111465,3.359475341,3.022056674,45.0,40.5,2.00,2.50,,8567.3,8985.8,10287.4,0.086,0.068,0.089,0.021,-13.728,-4.592,-0.487,-0.124700996,0.760573195,0.06418744,0.183006095,-0.50,-7.25,-10.00,-9.844,-31.933,20.077504,7/30/2014,8/5/2014,7/24/2014,8/1/2013,7/3/2014,6/26/2014,5/1/2014
CVRR,CVR Refining LP,CVRR.2Q14,2100,2120,2Q14,2014/2F,14.2,07/31/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.98,1.10,1.07,-16.80,10.57,7.43,3.644,25.01,3.099,26.07,3.669,25.96,-10.458654,0.42372942,4.0718555,16.199993,5.318427,1.3185978,1.8,4.1,6.7,3.161247868,3.526712849,3.224618811,26.4,26.8,1.80,1.83,0.4472136,8281.7,8683.5,,0.146,0.119,0.141,0.022,-26.659,-4.895,2.753,-0.547945418,-0.724697594,-0.103627655,-0.019652228,-0.03,1.27,1.64,-10.695,-7.958,,7/30/2014,8/5/2014,7/24/2014,8/1/2013,7/3/2014,6/26/2014,5/1/2014
CVS,CVS Health Corporation,CVS.2Q14,3500,3510,2Q14,2014/2F,346.1,08/05/2014,2,6/30/2014,6/30/2013,12/31/2013,3/31/2014,1.09,1.10,1.09,31.81,5.31,0.68,4.746,75.37,4.791,77.81,4.659,74.44,27.784275,4.5271277,2.3277164,15.542185,5.2048326,-0.597018,2.3,2.3,1.9,0.794340998,0.879400557,0.877115137,82.1,80.5,1.26,1.24,0.4358899,123133,126761,134081.64,0.063,0.062,0.063,0.001,12.242,-0.678,2.925,0,0.194838269,-0.096724477,-0.094370893,0.02,5.57,-1.97,-0.295,0.079,8.891718711,8/4/2014,8/8/2014,7/29/2014,8/6/2013,7/8/2014,7/1/2014,5/6/2014
CY,Cypress Semiconductor Corporation,CY.2Q14,1300,1305,2Q14,2014/2F,24.9,07/17/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.12,0.12,0.12,1.68,3.90,6.23,0.590,10.91,0.601,10.36,0.559,9.91,-11.556977,4.5408607,-5.732483,15.897894,5.1665306,1.6911507,7.9,5.1,5.6,9.052362866,8.441989106,7.489944067,10.5,10.6,1.90,1.91,0.5411628,769.687,722.693,743.72,0.054,0.058,0.056,-0.002,-27.455,-0.626,-7.424,0.538164385,0.412161876,0.072302126,0.208602199,-0.01,1.79,0.66,-0.796,-0.920,-3.373709053,7/16/2014,7/22/2014,7/10/2014,7/18/2013,6/19/2014,6/12/2014,4/17/2014
CYS,"CYS Investments, Inc.",CYS.2Q14,4800,4890,2Q14,2014/2F,20.3,07/22/2014,2,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.33,0.33,0.34,-2.06,21.73,9.20,1.404,9.02,1.406,8.77,1.409,8.63,1.9630551,1.6222477,-3.4140885,15.075838,4.6806335,1.3637781,3.0,4.2,2.0,4.139953758,4.808021573,4.025013098,9.2,9.2,1.64,1.62,0.49724516,249.209,279.268,213.938,0.156,0.160,0.163,0.003,-13.113,-3.058,-4.778,-0.269377412,0.529703951,-0.138948589,0.028556593,0.03,4.52,-0.11,-2.281,-5.423,-14.15318066,7/21/2014,7/25/2014,7/15/2014,7/23/2013,6/24/2014,6/17/2014,4/22/2014
CYT,Cytec Industries Inc.,CYT.2Q14,2200,2210,2Q14,2014/2F,20.7,07/18/2014,5,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.77,0.76,0.78,43.92,13.16,8.00,3.062,52.71,3.078,51.69,2.977,48.875,38.126923,5.759585,2.3665667,15.937054,5.278337,1.4870048,3.0,3.2,2.4,2.193738216,1.807518994,1.884601244,55.1,52.6,1.38,1.41,0.48265365,1708.1,1935,2016.675,0.058,0.060,0.061,0.001,22.190,0.481,0.880,-0.080108133,0.2574833,0.213673673,0.164033093,-0.03,6.50,-4.53,1.618,-1.497,18.0653943,7/17/2014,7/23/2014,7/11/2014,7/19/2013,6/20/2014,6/13/2014,4/18/2014
DHI,"D.R. Horton, Inc.",DHI.2Q14,1400,1415,2Q14,2014/3F,130.6,07/24/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.50,0.49,0.47,15.51,10.13,13.53,1.951,24.58,1.964,23.71,1.881,23.13,23.219812,2.5075674,1.2382507,15.672577,3.9031625,-0.3280878,3.4,3.1,6.5,5.674855419,5.833161693,16.50158586,25.5,25.1,1.60,1.62,0.59824306,4236.2,6259.3,7909.184,0.079,0.083,0.081,-0.002,7.547,-1.396,1.566,0.095394043,-0.482549436,-0.027139017,-0.656102421,-0.02,7.41,-1.59,1.843,4.561,86.70468816,7/23/2014,7/29/2014,7/17/2014,7/25/2013,6/26/2014,6/19/2014,4/24/2014
DAN,Dana Incorporated,DAN.2Q14,1200,1225,2Q14,2014/2F,45.0,07/24/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.52,0.54,0.56,26.79,24.46,4.94,1.981,24.42,1.981,22.87,1.996,23.35,10.238743,-2.0556748,-2.5564492,15.672577,3.9031625,-0.3280878,4.5,6.7,4.1,5.406535631,5.496923578,5.062202439,24.1,23.6,1.58,1.50,0.49354813,7224,6769,6818.75,0.081,0.087,0.085,-0.001,-5.434,-5.959,-2.228,-0.333753489,0.082201136,-0.01644337,0.068020431,0.08,5.38,-2.07,-3.617,-8.389,-5.609772979,7/23/2014,7/29/2014,7/17/2014,7/25/2013,6/26/2014,6/19/2014,4/24/2014
DHR,Danaher Corporation,DHR.2Q14,2300,2325,2Q14,2014/2F,172.1,07/17/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.94,0.94,0.94,24.38,1.98,4.97,3.965,59.670753,3.979,59.117474,3.881,55.214203,18.22878,7.0693254,-2.6581764,15.897894,5.1665306,1.6911507,2.7,2.3,2.3,1.15762594,1.180071735,0.93115522,85.9,85.2,1.20,1.22,0.36115757,18260.4,19118,20122.418,0.066,0.067,0.070,0.003,2.331,1.903,-4.349,0.168482813,0.165333737,-0.019020704,0.243214788,-0.02,45.30,-0.76,-0.394,-0.907,10.19702745,7/16/2014,7/22/2014,7/10/2014,7/18/2013,6/19/2014,6/12/2014,4/17/2014
DRI,"Darden Restaurants, Inc.",DRI.2Q14,3400,3435,2Q14,2013/4F,58.0,06/20/2014,5,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.94,0.95,0.96,-8.34,-14.90,-8.85,2.284,41.431362,2.725,44.484764,2.760,45.36228,-1.1372745,-1.9344628,2.454114,19.458984,3.3608437,3.1973362,7.3,9.5,7.2,9.090128682,9.013397519,9.597091179,51.4,51.9,1.81,1.79,0.530602,7998.7,8551.9,8774.329,0.055,0.061,0.061,0.000,-20.596,-5.295,-0.743,-0.234891998,0.008923113,0.008513012,-0.052824599,0.02,15.57,0.98,-1.417,-2.042,9.696938252,6/19/2014,6/25/2014,6/13/2014,6/21/2013,5/23/2014,5/16/2014,3/21/2014
DAR,Darling Ingredients Inc.,DAR.2Q14,2200,2225,2Q14,2014/2F,23.1,08/08/2014,5,6/30/2014,6/30/2013,12/31/2013,3/31/2014,,0.24,0.24,12.00,0.10,4.40,0.982,20.9,1.048,18.92,0.875,20.56,-2.9741645,-7.976651,-9.861839,16.017008,2.2827983,-3.366536,9.9,7.9,6.1,6.098281054,5.440214419,3.266683702,22.7,23.4,1.43,1.38,0.5345225,1701.42,1723.55,3963.7834,0.047,0.055,0.043,-0.013,-18.991,-10.259,-6.495,0.251342611,0.627793865,0.120963364,0.866810996,0.05,20.05,2.91,0.000,0.000,132.9691317,8/7/2014,8/13/2014,8/1/2014,8/9/2013,7/11/2014,7/4/2014,5/9/2014
DVA,DaVita Inc.,DVA.2Q14,3350,3365,2Q14,2014/2F,76.6,08/01/2014,5,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.89,0.89,0.89,19.74,14.12,5.04,3.763,72.32,3.785,71.46,3.679,67.39,24.800003,6.0394764,-2.0424902,16.06388,4.869294,0.556159,3.7,4.2,3.8,1.98254726,2.12238117,1.684700784,73.4,71.9,1.58,1.53,0.60024506,8186.28,11786.292,12572.15,0.052,0.053,0.055,0.002,8.736,1.170,-2.599,-0.122748139,-0.028015476,-0.065885389,0.176794882,0.05,2.75,-2.04,-0.045,0.116,53.57586107,7/31/2014,8/6/2014,7/25/2014,8/2/2013,7/4/2014,6/27/2014,5/2/2014
DCP,DCP Midstream LP,DCP.2Q14,3100,3130,2Q14,2014/2F,16.6,08/06/2014,3,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.38,0.45,0.47,5.36,13.21,13.77,2.404,57,2.409,55.26,2.381,55.39,10.571539,-0.23469925,-2.1946907,16.529274,4.665315,-0.55469275,4.9,4.9,10.7,3.071142868,2.924624834,3.187870389,59.6,57.6,1.36,1.41,0.49724516,1720.7,2980,4095.7,0.042,0.044,0.043,-0.001,-5.958,-4.900,-1.640,0,-0.542650401,0.050098061,-0.036616144,-0.05,7.81,-3.26,-14.981,-17.512,138.0252223,8/5/2014,8/11/2014,7/30/2014,8/7/2013,7/9/2014,7/2/2014,5/7/2014
DCT,DCT Industrial Trust Inc.,DCT.2Q14,4800,4890,2Q14,2014/2F,52.1,08/01/2014,5,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.07,0.04,0.01,14.83,15.15,4.19,0.225,32.84,0.231,31.92,0.106,31.56,10.914051,1.1406898,-3.1553388,16.06388,4.869294,0.556159,2.0,1.6,1.1,3.059188084,3.171460402,2.820657727,32.6,32.1,1.82,1.92,0.40451992,260.779,289.005,339.94073,0.007,0.007,0.003,-0.004,-5.150,-3.729,-3.711,0.274397238,0.847720571,-0.035400826,0.084565509,-0.10,2.22,-1.61,92.880,418.606,30.35586838,7/31/2014,8/6/2014,7/25/2014,8/2/2013,7/4/2014,6/27/2014,5/2/2014
TRAK,"Dealertrack Technologies, Inc.",TRAK.2Q14,3300,3320,2Q14,2014/2F,27.7,08/12/2014,2,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.36,0.37,0.37,27.97,-5.70,-7.83,1.626,45.34,1.656,37.69,1.588,41.02,-3.4491062,-8.117998,-11.753691,16.109253,1.0582447,-2.3956954,12.2,7.6,5.7,11.91713517,11.09890757,6.646514214,55.6,55.6,1.33,1.44,0.70710677,388.872,481.534,818.74,0.036,0.044,0.039,-0.005,-19.558,-9.176,-9.358,0.602659801,1.125785401,0.073721454,0.792990249,-0.11,47.44,0.00,-2.959,-1.498,110.5422864,8/11/2014,8/15/2014,8/5/2014,8/13/2013,7/15/2014,7/8/2014,5/13/2014
DF,Dean Foods Company,DF.2Q14,2400,2415,2Q14,2014/2F,42.1,08/11/2014,1,6/30/2014,6/30/2013,12/31/2013,3/31/2014,-0.06,-0.05,-0.01,-12.23,2.33,13.78,0.816,17.59,0.853,15.68,0.766,15.02,-18.186092,4.394138,-8.624708,16.643917,1.9323587,-2.2131205,5.2,3.7,4.3,15.26048352,11.34927871,8.398681413,17.0,16.0,1.67,1.58,0.49236596,12900.6,9016.32,9334.221,0.046,0.054,0.051,-0.003,-34.830,2.462,-6.412,0.401690441,0.207770085,0.344621443,0.817009453,0.08,8.42,-5.88,4.992,693.588,-27.64506302,8/8/2014,8/14/2014,8/4/2014,8/12/2013,7/14/2014,7/7/2014,5/12/2014
DECK,Deckers Outdoor Corporation,DECK.2Q14,2400,2440,2Q14,2014/1F,47.6,07/25/2014,5,6/30/2014,6/30/2013,12/31/2013,3/31/2014,-1.30,-1.28,-1.29,70.92,2.21,8.28,4.881,86.33,4.920,83.32,4.738,83.16,60.65359,0.19239187,3.812611,15.935934,5.9188604,0.5394101,11.3,14.7,9.8,19.01170865,19.60859768,19.68823581,92.9,92.8,1.42,1.44,0.5072573,1414.39,1556.61,1799.8667,0.057,0.059,0.057,-0.002,44.718,-5.726,3.273,-0.230045645,0.151629786,-0.030440169,-0.034362,-0.02,11.55,-0.19,1.212,0.580,27.25391865,7/24/2014,7/30/2014,7/18/2014,7/26/2013,6/27/2014,6/20/2014,4/25/2014
DE,Deere & Company,DE.2Q14,1200,1220,2Q14,2014/3F,228.7,08/13/2014,3,6/30/2014,6/30/2013,12/31/2013,3/31/2014,2.15,2.23,2.24,11.45,-0.85,-0.28,8.000,90.55,7.817,85.41,8.042,91.7,8.634925,-6.8593144,-4.205924,17.135382,1.6309977,-2.7953446,7.2,7.6,7.3,6.739176045,5.091358465,4.400791633,89.2,90.1,2.13,2.17,0.6944159,33501,34998,33045.1,0.088,0.092,0.088,-0.004,-8.500,-8.490,-1.411,-0.051414505,-0.009233221,0.323649885,0.531355403,-0.04,4.48,1.01,-3.696,-3.896,-1.3608549,8/12/2014,8/18/2014,8/6/2014,8/14/2013,7/16/2014,7/9/2014,5/14/2014
DK,Delek US Holdings Inc,DK.2Q14,2100,2120,2Q14,2014/2F,31.0,08/07/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,1.01,1.12,1.23,-1.91,-17.96,-2.79,3.066,28.23,2.757,29.22,3.036,31.5,-5.81122,-7.238096,1.3527513,15.533304,2.7583241,-3.0928135,6.9,2.0,3.3,6.010041246,4.768615779,5.239130478,37.7,40.6,1.50,1.60,0.52704626,8726.7,8706.8,8243,0.109,0.094,0.096,0.002,-21.345,-9.996,4.446,2.425551116,1.101527026,0.260332458,0.147144793,-0.10,29.06,7.59,-10.093,-18.184,-5.542759577,8/6/2014,8/12/2014,7/31/2014,8/8/2013,7/10/2014,7/3/2014,5/8/2014
DAL,"Delta Air Lines, Inc.",DAL.2Q14,4600,4610,2Q14,2014/2F,449.3,07/23/2014,3,6/30/2014,6/30/2013,12/31/2013,3/31/2014,1.04,1.03,0.98,106.95,40.95,11.75,3.359,38.72,3.398,37.87,3.022,37.09,89.182686,2.102995,-4.7295628,16.157282,5.29629,0.98309517,1.2,1.7,1.5,1.80053638,1.773096767,1.855143918,49.4,45.1,1.06,1.06,0.16169041,36670,37773,40275.8,0.087,0.090,0.081,-0.008,73.025,-3.193,-5.713,-0.257895103,-0.14800983,0.015475531,-0.029435742,0.00,30.40,-8.64,0.718,6.102,9.833106081,7/22/2014,7/28/2014,7/16/2014,7/24/2013,6/25/2014,6/18/2014,4/23/2014
DLX,Deluxe Corporation,DLX.2Q14,3200,3215,2Q14,2014/2F,17.0,07/24/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.95,0.95,0.95,69.06,12.24,11.64,4.165,58.58,4.176,56.13,4.124,52.63,42.0279,6.6501975,-1.6987681,15.672577,3.9031625,-0.3280878,13.7,16.4,9.5,7.463404947,7.842725863,6.756044957,57.3,55.8,1.50,1.50,0.57735026,1514.9,1584.8,,0.071,0.074,0.078,0.004,26.355,2.747,-1.371,-0.160835796,0.452491311,-0.048365954,0.104700308,0.00,2.00,-2.62,0.000,0.000,,7/23/2014,7/29/2014,7/17/2014,7/25/2013,6/26/2014,6/19/2014,4/24/2014
DWRE,"Demandware, Inc.",DWRE.2Q14,3300,3310,2Q14,2014/2F,40.5,08/05/2014,2,6/30/2014,6/30/2013,12/31/2013,3/31/2014,-0.13,-0.13,-0.13,63.57,8.19,8.29,0.052,69.37,0.068,61.89,0.020,49.92,20.325874,23.978365,-11.875272,15.542185,5.2048326,-0.597018,3.5,3.5,2.1,7.585879546,7.487162915,4.167074844,70.7,71.9,1.19,1.19,0.38397384,79.475,103.736,148.70038,0.001,0.001,0.000,-0.001,4.784,18.774,-11.278,0,0.667343654,0.013184785,0.820432757,0.00,14.28,1.67,0.446,0.491,87.10334067,8/4/2014,8/8/2014,7/29/2014,8/6/2013,7/8/2014,7/1/2014,5/6/2014
