ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,report_day_of week,qtr_end_date,pre_rpt_recent_eps_est,1m_ago_eps_est,3m_ago_eps_est,qtr_end_eps_ntm,qtr_end_sh_px,pre_rpt_eps_ntm,pre_rpt_sh_px,3m_ago_eps_ntm,3m_ago_sh_px,lt_mome_F,3m_mome_F,1m_mome_F,mkt_12-1m_rtn,mkt_3m_rtn,mkt_1m_rtn,pre_rpt_si_days_F,1m_ago_si_days,3m_ago_si_days,pre_rpt_si_pct_F,1m_ago_si_pct,3m_ago_si_pct,pre_rpt_tgt_px,tgt_px_3m_ago,pre_rpt_an_rtg_F,an_rtg_3m_ago,pre_rpt_an_rtg_sd_F,sales_fy-1,sales_fy0,sales_fy1,qtr_end_eps_yld,eps_yld_F,3m_ago_eps_yld,mult_exp_F,rel_lt_mome_F,rel_3m_mome_F,rel_1m_mome_F,si_days_1m_delta_F,si_days_3m_delta_F,si_pct_1m_delta_F,si_pct_3m_delta_F,3m_delta_an_rtg_F,pre_rpt_rtn_to_tgt_F,3m_delta_tgt_px_F,1m_est_delta_F,3m_est_delta_F,proj_2yr_rev_gr_F,t-1,t+3,t-7,t-364,t-28,t-35,t-91
TMST,TimkenSteel Corp,TMST.3Q15,1100,1105,3Q15,2015/3F,11.8,10/30/2015,5,9/30/2015,-0.79,-0.79,-0.32,-1.312,10.12,-1.267,12.5,-0.286,18.63,-72.49877,-32.903915,15.633667,-3.2268822,-1.6364574,7.051623,6.0,7.4,3.3,13.23632829,8.807036234,8.884946064,15.3,30.3,1.60,1.25,0.5477226,1381,1674.2,1149.2625,-0.130,-0.101,-0.015,0.086,-69.272,-31.267,8.582,-0.194721978,0.815962686,0.502926516,0.489747736,0.35,22.67,97.83,0.000,145.324,-16.78041274,10/29/2015,11/4/2015,10/23/2015,10/31/2014,10/2/2015,9/25/2015,7/31/2015
ATU,Actuant Corporation Class A,ATU.3Q15,1200,1210,3Q15,2015/4F,16.8,09/30/2015,3,9/30/2015,0.29,0.29,0.30,1.298,18.39,1.477,18.06,1.534,23.01,-33.522343,-21.51239,-8.603245,0.5873203,-6.7783356,0.000178814,3.9,3.3,2.9,7.209901288,5.365451823,4.245564713,22.6,24.8,1.78,1.78,0.6666667,1279.74,1399.86,1239.0667,0.071,0.082,0.067,-0.015,-34.110,-14.734,-8.603,0.173659459,0.327193337,0.343764053,0.698219619,0.00,25.14,9.73,-0.660,-4.045,-3.178247144,9/29/2015,10/5/2015,9/23/2015,10/1/2014,9/2/2015,8/26/2015,7/1/2015
TRUE,"TrueCar, Inc.",TRUE.3Q15,3300,3320,3Q15,2015/3F,11.2,11/06/2015,5,9/30/2015,-0.05,-0.05,-0.05,-0.013,5.21,0.002,6.14,-0.034,5.76,-61.023144,6.597221,13.914657,-0.62617064,-0.20252466,6.341243,19.7,8.5,3.2,37.0637992,29.66535819,23.16928815,7.9,8.0,2.00,2.00,0.5,133.9832,206.649,254.2424,-0.002,0.000,-0.006,-0.006,-60.397,6.800,7.573,1.308899069,5.097071724,0.249396652,0.599695207,0.00,28.48,1.41,-2.841,-2.841,89.75692475,11/5/2015,11/11/2015,10/30/2015,11/7/2014,10/9/2015,10/2/2015,8/7/2015
ESL,Esterline Technologies Corporation,ESL.3Q15,1300,1330,3Q15,2015/4F,27.2,11/20/2015,5,9/30/2015,1.15,1.03,1.23,5.826,71.89,5.855,77.03,6.112,81.46,-35.380566,-5.4382505,4.164982,0.56216717,2.2546291,-0.6394923,4.2,3.8,6.8,3.845008304,4.283004877,5.293854104,96.0,110.2,1.50,1.50,0.591608,1969.75,2051.16,1803.7537,0.081,0.076,0.075,-0.001,-35.943,-7.693,4.804,0.106286828,-0.388256195,-0.102263851,-0.273684497,0.00,24.63,14.81,10.870,-6.790,-8.427277573,11/19/2015,11/25/2015,11/13/2015,11/21/2014,10/23/2015,10/16/2015,8/21/2015
XPO,"XPO Logistics, Inc.",XPO.3Q15,4600,4615,3Q15,2015/3F,82.6,11/05/2015,4,9/30/2015,-0.08,-0.11,-0.07,0.400,23.83,0.514,26.02,0.179,42.32,-24.124617,-38.516068,-2.2906423,-0.6691277,-0.04284382,8.338261,6.3,6.3,22.1,25.92447112,25.54343087,17.81931627,49.7,57.9,1.09,1.09,0.2719528,702.303,2356.6,6985.0044,0.017,0.020,0.004,-0.016,-23.455,-38.473,-10.629,0,-0.715522416,0.014917348,0.45485218,0.01,91.06,16.40,-31.220,14.909,894.5855849,11/4/2015,11/10/2015,10/29/2015,11/6/2014,10/8/2015,10/1/2015,8/6/2015
ABBV,"AbbVie, Inc.",ABBV.3Q15,2300,2305,3Q15,2015/3F,655.2,10/30/2015,5,9/30/2015,1.08,1.06,1.07,4.838,54.41,4.796,50.34,4.697,70.01,-12.039078,-28.095991,-9.687841,-3.2268822,-1.6364574,7.051623,2.5,2.3,5.6,2.147622431,1.996831723,2.79574314,73.0,74.9,1.25,1.34,0.42874646,18790,19960,22803.938,0.089,0.095,0.067,-0.028,-8.812,-26.460,-16.739,0.103733854,-0.547572678,0.07551498,-0.231824126,-0.09,45.01,2.65,1.695,1.240,21.36209686,10/29/2015,11/4/2015,10/23/2015,10/31/2014,10/2/2015,9/25/2015,7/31/2015
NUAN,"Nuance Communications, Inc.",NUAN.3Q15,3300,3310,3Q15,2015/4F,31.1,11/17/2015,2,9/30/2015,,0.35,0.35,1.375,16.37,1.384,17.23,1.357,18.21,10.090553,-5.3816557,-0.23162365,-0.8259654,-0.9400606,3.718853,4.3,6.0,4.7,1.80270062,2.95518804,2.649392826,20.8,21.0,1.50,1.55,0.5,1957.63,1923.45,1971.7,0.084,0.080,0.074,-0.006,10.917,-4.442,-3.950,-0.285787984,-0.085725514,-0.389987847,-0.319579716,-0.05,20.59,1.07,0.000,0.000,0.718726215,11/16/2015,11/20/2015,11/10/2015,11/18/2014,10/20/2015,10/13/2015,8/18/2015
SANM,Sanmina-SCI Corporation,SANM.3Q15,1300,1310,3Q15,2015/4F,12.8,11/03/2015,2,9/30/2015,0.54,0.55,0.55,2.322,21.37,2.294,20.45,2.293,20.97,-12.609035,-2.479726,-1.7299294,-1.4871061,-1.6685367,9.200692,4.9,5.1,1.7,4.020160088,3.958867648,2.203017826,22.1,23.2,1.89,1.70,0.92796075,5917.12,6215.1,6355.34,0.109,0.112,0.109,-0.003,-11.122,-0.811,-10.931,-0.047265254,1.912538216,0.015482316,0.824842287,0.19,8.28,4.62,-1.343,-1.343,7.405967768,11/2/2015,11/6/2015,10/27/2015,11/4/2014,10/6/2015,9/29/2015,8/4/2015
GDDY,"GoDaddy, Inc. Class A",GDDY.3Q15,3300,3320,3Q15,2015/3F,16.3,11/05/2015,4,9/30/2015,0.28,0.25,0.25,1.061,25.21,1.169,27.22,1.111,26.22,,3.8138866,7.631469,-0.6691277,-0.04284382,8.338261,8.2,8.2,7.3,24.49088887,24.62830458,14.43588511,33.8,33.4,1.08,1.09,0.2773501,,1387.1866,1602.7675,0.042,0.043,0.042,-0.001,,3.857,-0.707,0,0.126427309,-0.005579585,0.696528386,-0.01,23.99,-1.04,10.643,10.643,,11/4/2015,11/10/2015,10/29/2015,11/6/2014,10/8/2015,10/1/2015,8/6/2015
ACOR,"Acorda Therapeutics, Inc.",ACOR.3Q15,2300,2320,3Q15,2015/3F,19.6,10/22/2015,4,9/30/2015,-0.07,-0.09,-0.13,-0.354,26.51,-0.355,30.91,-0.368,34.75,-15.672273,-11.050362,-5.0383987,-0.64062476,-3.7244916,1.5040159,11.9,6.0,10.1,22.43902372,20.7962026,17.67577993,43.7,43.8,1.56,1.60,0.52704626,336.43,401.48,452.07617,-0.013,-0.011,-0.011,0.001,-15.032,-7.326,-6.542,1.002168511,0.174665388,0.078996207,0.269478564,-0.04,41.42,0.15,-21.127,-46.610,34.37451179,10/21/2015,10/27/2015,10/15/2015,10/23/2014,9/24/2015,9/17/2015,7/23/2015
TEN,Tenneco Inc. Class A,TEN.3Q15,1200,1225,3Q15,2015/3F,35.0,10/23/2015,5,9/30/2015,1.19,1.19,1.20,5.161,44.77,5.105,47.77,5.032,48.82,-20.381237,-2.1507561,1.4009714,-1.3492048,-2.2868156,3.5995364,2.8,4.1,6.4,5.418954125,4.831226011,3.506381819,60.8,62.4,1.50,1.56,0.6055301,7964,8420,8191.3315,0.115,0.107,0.103,-0.004,-19.032,0.136,-2.199,-0.300452116,-0.556884743,0.12165196,0.545454661,-0.06,27.21,2.66,-0.366,-1.032,2.85448895,10/22/2015,10/28/2015,10/16/2015,10/24/2014,9/25/2015,9/18/2015,7/24/2015
RL,Ralph Lauren Corporation Class A,RL.3Q15,3500,3525,3Q15,2015/2F,119.6,11/05/2015,4,9/30/2015,1.74,1.74,1.78,7.293,118.16,7.308,110.33,7.227,120.17,-29.254913,-8.188396,-5.344886,-0.6691277,-0.04284382,8.338261,3.0,3.0,5.4,6.702926924,6.425327936,5.609838134,139.1,140.5,1.52,1.66,0.49945858,7450,7620,7599.293,0.062,0.066,0.060,-0.006,-28.586,-8.146,-13.683,0,-0.444631524,0.043203863,0.194852109,-0.14,26.08,1.02,-0.125,-2.246,2.003932886,11/4/2015,11/10/2015,10/29/2015,11/6/2014,10/8/2015,10/1/2015,8/6/2015
ATHN,"athenahealth, Inc.",ATHN.3Q15,3300,3310,3Q15,2015/3F,48.5,10/23/2015,5,9/30/2015,0.29,0.26,0.26,1.430,133.35,1.440,133.89,1.373,128.97,14.529121,3.8148403,-4.880643,-1.3492048,-2.2868156,3.5995364,30.2,34.0,31.8,29.79703219,31.10040719,31.18867504,148.1,148.8,1.54,1.52,0.6556233,595.003,752.599,920.0527,0.011,0.011,0.011,0.000,15.878,6.102,-8.480,-0.112374327,-0.049132453,-0.041908615,-0.044620134,0.02,10.62,0.46,8.198,7.915,54.62992624,10/22/2015,10/28/2015,10/16/2015,10/24/2014,9/25/2015,9/18/2015,7/24/2015
EBAY,eBay Inc.,EBAY.3Q15,3400,3450,3Q15,2015/3F,411.3,10/22/2015,4,9/30/2015,0.40,0.40,0.39,1.896,24.44,1.897,24.51,1.893,28.43,19.80505,-13.788253,-6.6996574,-0.64062476,-3.7244916,1.5040159,1.7,1.4,1.9,2.163112869,2.332739749,1.29679533,29.9,32.6,1.74,1.76,0.44891468,16047,17902,8602.279,0.078,0.077,0.067,-0.011,20.446,-10.064,-8.204,0.236204319,-0.110307755,-0.072715733,0.668044925,-0.02,22.11,8.82,-0.275,1.624,-46.39322615,10/21/2015,10/27/2015,10/15/2015,10/23/2014,9/24/2015,9/17/2015,7/23/2015
CLF,Cleveland-Cliffs Inc,CLF.3Q15,1100,1105,3Q15,2015/3F,19.8,10/29/2015,4,9/30/2015,-0.24,-0.25,-0.24,-0.370,2.44,-0.454,2.62,-0.297,2.65,-77.52381,-1.1320829,-4.0293097,-3.4476638,-2.8292418,5.8754086,12.8,11.9,7.7,42.39481791,39.23505207,46.83209545,3.1,3.8,2.36,2.38,0.6021938,5691.4,4623.7,2179.645,-0.152,-0.173,-0.112,0.061,-74.076,1.697,-9.905,0.076765958,0.675079355,0.080534259,-0.094748644,-0.02,18.74,20.97,-6.216,0.606,-61.70283234,10/28/2015,11/3/2015,10/22/2015,10/30/2014,10/1/2015,9/24/2015,7/30/2015
SFM,"Sprouts Farmers Markets, Inc.",SFM.3Q15,3500,3505,3Q15,2015/3F,50.8,11/05/2015,4,9/30/2015,0.19,0.19,0.22,0.928,21.1,0.937,20.9,0.963,23.5,-26.502562,-11.063832,-0.9478688,-0.6691277,-0.04284382,8.338261,10.1,10.1,5.7,12.41553382,12.26642917,8.16758798,28.0,34.4,1.46,1.43,0.50897735,2437.91,2967.42,3568.539,0.044,0.045,0.041,-0.004,-25.833,-11.021,-9.286,0,0.754061314,0.012155505,0.520097959,0.02,33.97,22.86,0.460,-15.498,46.37697864,11/4/2015,11/10/2015,10/29/2015,11/6/2014,10/8/2015,10/1/2015,8/6/2015
INT,World Fuel Services Corporation,INT.3Q15,3250,3255,3Q15,2015/3F,20.3,10/29/2015,4,9/30/2015,0.71,0.69,0.87,3.026,35.8,3.057,38.15,3.464,47.22,-10.458172,-19.20796,4.606521,-3.4476638,-2.8292418,5.8754086,8.3,7.0,7.8,4.478974325,4.77393747,4.369846391,44.0,59.3,1.92,1.50,0.49159604,41561.9,43386.3,34378.1,0.085,0.080,0.073,-0.007,-7.011,-16.379,-1.269,0.18408202,0.064394716,-0.061786135,0.024972945,0.42,15.33,34.66,2.601,-18.578,-17.28458035,10/28/2015,11/3/2015,10/22/2015,10/30/2014,10/1/2015,9/24/2015,7/30/2015
INVN,"InvenSense, Inc.",INVN.3Q15,1300,1305,3Q15,2015/2F,22.4,10/29/2015,4,9/30/2015,0.15,0.15,0.17,0.658,9.29,0.664,10.56,0.696,13.2,-41.225273,-19.999992,12.579966,-3.4476638,-2.8292418,5.8754086,12.4,7.6,10.1,18.58168831,20.73815223,22.14376652,15.1,16.9,1.66,1.57,0.5390965,252.533,372.019,438.12628,0.071,0.063,0.053,-0.010,-37.778,-17.171,6.705,0.632221722,0.223846436,-0.103985345,-0.160861442,0.09,42.72,11.85,3.805,-12.428,73.49268412,10/28/2015,11/3/2015,10/22/2015,10/30/2014,10/1/2015,9/24/2015,7/30/2015
DO,"Diamond Offshore Drilling, Inc.",DO.3Q15,3100,3105,3Q15,2015/3F,66.3,11/02/2015,1,9/30/2015,0.61,0.58,0.58,0.881,17.3,0.790,19.66,1.070,21.22,-46.370964,-7.3515534,13.053476,-1.4117658,-1.5478015,9.659028,4.6,5.2,6.6,10.94857519,13.68993889,11.41911457,18.5,21.0,2.49,2.57,0.4703511,2920.42,2814.67,2386.7686,0.051,0.040,0.050,0.010,-44.959,-5.804,3.394,-0.109431077,-0.299749926,-0.200246599,-0.041206293,-0.09,-5.72,13.10,5.452,6.048,-18.27310455,10/30/2015,11/5/2015,10/26/2015,11/3/2014,10/5/2015,9/28/2015,8/3/2015
BLDR,"Builders FirstSource, Inc.",BLDR.3Q15,1200,1230,3Q15,2015/3F,19.6,11/06/2015,5,9/30/2015,0.20,0.20,0.11,1.088,12.68,1.050,11.82,0.470,14.23,143.9523,-16.936052,-10.250574,-0.62617064,-0.20252466,6.341243,4.8,3.0,2.9,7.502966394,8.264695127,11.0432482,19.0,20.3,1.25,1.25,0.46291006,1489.89,1604.09,3772.6768,0.086,0.089,0.033,-0.056,144.578,-16.734,-16.592,0.564684166,0.660345768,-0.092166586,-0.320583377,0.00,60.74,7.02,0.953,93.651,153.2184792,11/5/2015,11/11/2015,10/30/2015,11/7/2014,10/9/2015,10/2/2015,8/7/2015
LNKD,LinkedIn Corporation Class A,LNKD.3Q15,3300,3320,3Q15,2015/3F,379.9,10/30/2015,5,9/30/2015,0.44,0.45,0.45,3.222,190.13,3.313,210.39,2.966,203.26,-17.36111,3.5078287,8.509981,-3.2268822,-1.6364574,7.051623,2.6,2.0,1.2,3.388454797,3.793259057,3.022020776,252.7,253.6,1.26,1.30,0.43108055,1528.54,2218.76,2956.8474,0.017,0.016,0.015,-0.001,-14.134,5.144,1.458,0.332962524,1.269775333,-0.106716745,0.121254633,-0.04,20.11,0.37,-3.290,-2.876,93.44259228,10/29/2015,11/4/2015,10/23/2015,10/31/2014,10/2/2015,9/25/2015,7/31/2015
WPZ,"Williams Partners, L.P.",WPZ.3Q15,3100,3130,3Q15,2015/3F,88.6,10/29/2015,4,9/30/2015,0.16,0.16,0.21,0.999,31.92,1.070,32.1,1.136,47.27,-43.06686,-32.09224,-9.398818,-3.4476638,-2.8292418,5.8754086,2.9,2.8,1.6,3.010264919,3.086604349,2.622431254,49.1,60.3,1.50,1.50,0.5,6704.4,7409,7789.5913,0.031,0.033,0.024,-0.009,-39.619,-29.263,-15.274,0.013802956,0.821835733,-0.024732496,0.14789088,0.00,52.93,22.87,6.195,-21.579,16.1862553,10/28/2015,11/3/2015,10/22/2015,10/30/2014,10/1/2015,9/24/2015,7/30/2015
DWA,"DreamWorks Animation SKG, Inc. Class A",DWA.3Q15,3400,3430,3Q15,2015/3F,17.2,11/06/2015,5,9/30/2015,-0.09,-0.06,-0.08,0.457,17.45,0.506,20.24,0.258,20.2,-7.73381,0.19801855,8.409214,-0.62617064,-0.20252466,6.341243,20.8,15.7,24.3,15.74265273,16.99019445,19.76546912,21.5,22.5,1.96,2.11,0.8106769,706.916,684.623,830.2669,0.026,0.025,0.013,-0.012,-7.108,0.401,2.068,0.324158242,-0.143007037,-0.07342716,-0.203527494,-0.15,6.00,5.07,48.305,15.385,17.44915945,11/5/2015,11/11/2015,10/30/2015,11/7/2014,10/9/2015,10/2/2015,8/7/2015
ESV,Ensco plc Class A,ESV.3Q15,3100,3105,3Q15,2015/3F,120.2,10/29/2015,4,9/30/2015,0.77,0.75,0.69,2.806,14.08,2.677,16.61,3.053,16.63,-66.13267,-0.12025833,13.378847,-3.4476638,-2.8292418,5.8754086,3.8,3.3,3.7,11.02616329,11.13440974,10.61630421,16.1,19.5,2.13,2.17,0.54695493,4919.8,4564.5,3982.7004,0.199,0.161,0.184,0.022,-62.685,2.709,7.503,0.135833245,0.019396057,-0.009721795,0.03860657,-0.04,-2.89,20.90,2.090,11.653,-19.04751413,10/28/2015,11/3/2015,10/22/2015,10/30/2014,10/1/2015,9/24/2015,7/30/2015
UTHR,United Therapeutics Corporation,UTHR.3Q15,2300,2310,3Q15,2015/3F,93.0,10/27/2015,2,9/30/2015,2.31,2.36,2.43,10.205,131.24,10.355,122.91,9.567,165.96,4.9658895,-25.93999,-15.129126,-4.8960266,-2.9390097,4.3584585,9.3,11.4,11.2,13.63559093,14.68945189,14.14636537,175.2,171.9,1.54,1.53,0.6602253,1116.98,1288.51,1421.885,0.078,0.084,0.058,-0.027,9.862,-23.001,-19.488,-0.185959491,-0.174447425,-0.071742701,-0.036106408,0.01,42.52,-1.85,-2.036,-4.938,27.29726584,10/26/2015,10/30/2015,10/20/2015,10/28/2014,9/29/2015,9/22/2015,7/28/2015
PFPT,"Proofpoint, Inc.",PFPT.3Q15,3300,3308,3Q15,2015/3F,33.1,10/22/2015,4,9/30/2015,-0.11,-0.11,-0.09,-0.128,60.32,-0.114,59.13,-0.183,67.54,64.99335,-12.451881,-5.2251935,-0.64062476,-3.7244916,1.5040159,9.0,9.0,6.7,15.81379307,13.62436238,12.70459619,77.8,70.2,1.04,1.05,0.2085144,137.931,195.607,257.7,-0.002,-0.002,-0.003,-0.001,65.634,-8.727,-6.729,-0.000505508,0.341039525,0.160699681,0.244730083,-0.01,31.51,-9.73,-1.329,18.770,86.83254671,10/21/2015,10/27/2015,10/15/2015,10/23/2014,9/24/2015,9/17/2015,7/23/2015
WPX,"WPX Energy, Inc.",WPX.3Q15,2100,2105,3Q15,2015/3F,94.8,11/05/2015,4,9/30/2015,-0.13,-0.08,-0.07,-0.525,6.62,-0.752,6.6,-0.309,8.34,-48.006927,-20.863312,-1.9316494,-0.6691277,-0.04284382,8.338261,3.3,3.3,1.6,13.04841507,13.15692309,11.43154361,11.1,17.3,1.55,1.50,0.45595476,2761,3493,1800.4985,-0.079,-0.114,-0.037,0.077,-47.338,-20.820,-10.270,0,1.106121041,-0.008247219,0.141439469,0.05,68.35,55.70,58.388,81.063,-34.78817457,11/4/2015,11/10/2015,10/29/2015,11/6/2014,10/8/2015,10/1/2015,8/6/2015
GPN,Global Payments Inc.,GPN.3Q15,3300,3305,3Q15,2015/1F,58.8,10/07/2015,3,9/30/2015,0.70,0.71,0.69,3.063,57.365,3.063,57.365,2.776,51.9,48.078693,10.529863,3.846848,-0.7761121,-6.3847723,-1.5433133,2.3,2.2,2.7,1.893270641,1.925006412,1.797799157,59.5,53.0,1.62,1.67,0.51156574,2554.23,1952.89,2089.5076,0.053,0.053,0.053,0.000,48.855,16.915,5.390,0.04499556,-0.153492826,-0.01648606,0.053104644,-0.05,3.80,-11.01,-1.660,1.170,-18.19422683,10/6/2015,10/12/2015,9/30/2015,10/8/2014,9/9/2015,9/2/2015,7/8/2015
PHH,PHH Corporation,PHH.3Q15,4800,4830,3Q15,2015/3F,18.0,11/05/2015,4,9/30/2015,-0.16,-0.13,0.08,0.886,14.12,0.989,14.79,1.191,16.28,-34.68619,-9.152341,6.479478,-0.6691277,-0.04284382,8.338261,5.6,5.6,4.3,5.416992393,5.277168336,3.727425675,21.2,26.2,1.33,1.67,0.5163978,2842,639,888.4863,0.063,0.067,0.073,0.006,-34.017,-9.109,-1.859,0,0.293450074,0.026496039,0.453279787,-0.33,43.11,23.62,23.000,-305.000,-68.73728712,11/4/2015,11/10/2015,10/29/2015,11/6/2014,10/8/2015,10/1/2015,8/6/2015
TSN,"Tyson Foods, Inc. Class A",TSN.3Q15,2400,2415,3Q15,2015/4F,187.1,11/23/2015,1,9/30/2015,0.88,0.88,0.85,3.523,43.1,3.581,44.19,3.496,40.17,9.333324,10.007465,-4.309231,0.019776821,8.006954,0.761044,6.9,8.2,9.2,9.564824294,10.66599895,10.20033357,48.7,48.2,1.27,1.18,0.46709937,34374,37580,40974.6,0.082,0.081,0.087,0.006,9.314,2.001,-5.070,-0.166845184,-0.252853326,-0.103241587,-0.062302793,0.09,10.21,-1.03,0.187,3.668,19.20230407,11/20/2015,11/26/2015,11/16/2015,11/24/2014,10/26/2015,10/19/2015,8/24/2015
QRVO,"Qorvo, Inc.",QRVO.3Q15,1300,1305,3Q15,2015/2F,144.0,11/06/2015,5,9/30/2015,1.12,1.11,1.12,5.010,45.05,5.044,43.93,4.869,52.2,-13.71882,-15.842915,-2.2909224,-0.62617064,-0.20252466,6.341243,3.9,2.0,1.0,3.804351502,2.673492805,1.874985321,72.5,80.6,1.24,1.14,0.40678763,1148.23,1710.96,2779.2295,0.111,0.115,0.093,-0.022,-13.093,-15.640,-8.632,0.903184103,2.992533637,0.422989243,1.029003353,0.10,65.04,11.12,0.511,0.007,142.0446688,11/5/2015,11/11/2015,10/30/2015,11/7/2014,10/9/2015,10/2/2015,8/7/2015
CBT,Cabot Corporation,CBT.3Q15,2200,2240,3Q15,2015/4F,13.3,11/03/2015,2,9/30/2015,0.65,0.66,0.69,3.176,31.56,3.194,35.8,3.093,34.1,-22.684353,4.9853444,15.857601,-1.4871061,-1.6685367,9.200692,3.0,2.0,2.6,1.171497872,1.621914227,1.336985552,44.8,47.0,1.36,1.31,0.47559488,3463,3647,2924.7834,0.101,0.089,0.091,0.001,-21.197,6.654,6.657,0.448276975,0.158164271,-0.277706643,-0.123776715,0.04,25.14,4.91,-1.578,-6.311,-15.54191741,11/2/2015,11/6/2015,10/27/2015,11/4/2014,10/6/2015,9/29/2015,8/4/2015
SUM,"Summit Materials, Inc. Class A",SUM.3Q15,1100,1135,3Q15,2015/3F,17.7,11/03/2015,2,9/30/2015,0.66,0.65,0.60,1.064,18.020266,1.078,18.145073,0.917,24.078226,,-24.641155,4.0748835,-1.4871061,-1.6685367,9.200692,2.8,2.7,7.4,4.836614168,4.903999492,6.667472398,27.9,29.0,1.15,1.36,0.37553382,,1078.2715,1309.4686,0.059,0.059,0.038,-0.021,,-22.973,-5.126,0.054867181,-0.621229405,-0.013740891,-0.274595547,-0.21,53.89,3.84,2.567,10.510,,11/2/2015,11/6/2015,10/27/2015,11/4/2014,10/6/2015,9/29/2015,8/4/2015
FSLR,"First Solar, Inc.",FSLR.3Q15,1300,1310,3Q15,2015/3F,101.4,10/30/2015,5,9/30/2015,1.53,1.51,0.72,3.757,42.75,3.789,50.43,2.720,44.3,-22.818338,13.837469,16.493416,-3.2268822,-1.6364574,7.051623,3.3,2.7,3.7,7.973234711,8.218127888,8.71841187,62.4,62.8,1.58,1.68,0.60024506,3308.98,3391.81,3565.2573,0.088,0.075,0.061,-0.014,-19.591,15.474,9.442,0.230110046,-0.109580267,-0.029799144,-0.085471663,-0.09,23.81,0.53,1.407,110.841,7.744903263,10/29/2015,11/4/2015,10/23/2015,10/31/2014,10/2/2015,9/25/2015,7/31/2015
PSXP,Phillips 66 Partners LP,PSXP.3Q15,3100,3130,3Q15,2015/3F,16.9,10/30/2015,5,9/30/2015,0.49,0.52,0.56,2.327,49.27,2.337,55.4,2.356,62.31,-23.661936,-11.089712,15.826881,-3.2268822,-1.6364574,7.051623,4.5,5.6,2.8,6.400017649,5.486625954,4.704603377,78.6,82.7,1.30,1.45,0.4830459,106.8,217.07574,338.9395,0.047,0.042,0.038,-0.004,-20.435,-9.453,8.775,-0.19981192,0.63042094,0.166476028,0.360373476,-0.15,41.80,5.28,-6.638,-13.028,217.3590824,10/29/2015,11/4/2015,10/23/2015,10/31/2014,10/2/2015,9/25/2015,7/31/2015
MNST,Monster Beverage Corporation,MNST.3Q15,2400,2420,3Q15,2015/3F,174.0,11/06/2015,5,9/30/2015,0.27,0.28,0.29,1.258,45.04667,1.259,45.440002,1.226,49.723335,26.792133,-8.614331,1.7845154,-0.62617064,-0.20252466,6.341243,2.7,2.6,3.1,2.063551044,2.462806909,1.872910447,52.1,53.3,1.35,1.42,0.46169025,2246.42,2464.86,2728.3564,0.028,0.028,0.025,-0.003,27.418,-8.412,-4.557,0.043621634,-0.131226113,-0.162114157,0.101788421,-0.07,14.71,2.23,-4.019,-6.222,21.45353051,11/5/2015,11/11/2015,10/30/2015,11/7/2014,10/9/2015,10/2/2015,8/7/2015
AR,Antero Resources Corporation,AR.3Q15,2100,2105,3Q15,2015/3F,66.6,10/29/2015,4,9/30/2015,0.04,0.06,0.07,0.462,21.16,0.425,21.91,0.556,28.05,-58.614635,-21.889484,-0.13673902,-3.4476638,-2.8292418,5.8754086,5.8,4.5,3.6,24.36766476,16.62904796,10.41453028,32.8,42.6,1.52,1.50,0.54563797,1313.13,1948.21,2370.339,0.022,0.019,0.020,0.000,-55.167,-19.060,-6.012,0.286074774,0.624993631,0.4653674,1.339775689,0.02,49.67,29.78,-28.483,-43.144,80.51061205,10/28/2015,11/3/2015,10/22/2015,10/30/2014,10/1/2015,9/24/2015,7/30/2015
SM,SM Energy Company,SM.3Q15,2100,2105,3Q15,2015/3F,68.5,10/28/2015,3,9/30/2015,-0.30,-0.21,-0.08,-0.239,32.04,-0.566,36.01,0.492,38.13,-42.877518,-5.559933,11.97139,-3.0101478,-4.3025312,3.8896918,5.2,4.5,3.2,15.46258121,13.52135327,8.629759237,48.2,59.6,1.50,1.50,0.46625242,2293.37,2522.3,1669.221,-0.007,-0.016,0.013,0.029,-39.867,-1.257,8.082,0.138554863,0.61168355,0.143567578,0.791774346,0.00,33.84,23.57,40.401,264.348,-27.21536429,10/27/2015,11/2/2015,10/21/2015,10/29/2014,9/30/2015,9/23/2015,7/29/2015
ITG,"Investment Technology Group, Inc.",ITG.3Q15,4800,4840,3Q15,2015/3F,10.3,11/05/2015,4,9/30/2015,-0.07,0.01,0.25,1.191,13.34,1.158,15.59,1.513,17.85,-25.616014,-12.661064,17.66038,-0.6691277,-0.04284382,8.338261,2.5,2.5,1.5,4.838227417,5.272904928,2.004885461,17.4,21.3,1.50,1.50,0.57735026,530.801,559.814,531.6108,0.089,0.074,0.085,0.010,-24.947,-12.618,9.322,0,0.670333548,-0.082436061,1.413218866,0.00,11.45,22.30,-1251.316,-128.000,0.152561883,11/4/2015,11/10/2015,10/29/2015,11/6/2014,10/8/2015,10/1/2015,8/6/2015
