unique_earnings_code,hvol_20_120_F,hvol_10_60_F,h30_v_imp30_F
DHR.4Q17,-0.09260000000000002,-0.2118,-0.05579999999999996
CELG.4Q17,-0.1458,-0.2211,-0.07480000000000003
NXST.4Q17,-0.14830000000000002,-0.2489,-0.04870000000000002
CIT.4Q17,-0.1508,-0.1906,-0.09179999999999999
PEG.4Q17,-0.15379999999999996,-0.1813,-0.05720000000000003
CBT.4Q17,-0.13269999999999998,-0.11559999999999998,-0.030200000000000005
MMC.4Q17,-0.12820000000000004,-0.10169999999999996,-0.008900000000000019
ETN.4Q17,-0.07450000000000001,0.1417,0.021100000000000008
WBS.4Q17,-0.07490000000000002,0.14949999999999997,-0.005900000000000016
SAVE.4Q17,-0.07489999999999997,0.1578,-0.031100000000000017
DE.4Q17,-0.06639999999999996,0.11250000000000004,-0.03510000000000002
PODD.4Q17,-0.07170000000000004,-0.008999999999999952,-0.056999999999999995
HIIQ.4Q17,-0.0635,-0.012700000000000045,-0.05840000000000001
SPWR.4Q17,-0.06630000000000003,0.0047000000000000375,-0.0514
AMTD.4Q17,-0.06359999999999999,-0.098,-0.06519999999999998
JEC.4Q17,-0.05389999999999995,-0.08910000000000001,-0.04259999999999997
CSTM.4Q17,-0.07579999999999998,-0.0827,-0.04089999999999999
TEX.4Q17,-0.1258,-0.05610000000000001,-0.040700000000000014
PXD.4Q17,-0.09510000000000002,-0.01419999999999999,0.0032999999999999696
UDR.4Q17,-0.14769999999999997,0.0010000000000000009,0.01870000000000005
AWI.4Q17,-0.15719999999999998,-0.0247,0.007599999999999996
ED.4Q17,-0.1602,-0.033800000000000024,0.02210000000000001
UMPQ.4Q17,-0.16160000000000002,-0.06810000000000002,-0.04100000000000001
BECN.4Q17,-0.16990000000000002,-0.1446,-0.11929999999999999
CTRL.4Q17,-0.1589,-0.12089999999999998,-0.0199
GMED.4Q17,-0.12830000000000003,-0.11270000000000002,-0.11180000000000004
CPRT.4Q17,-0.1364,-0.09569999999999998,-0.11110000000000003
OZK.4Q17,-0.126,-0.04680000000000001,-0.0867
URI.4Q17,-0.07829999999999998,0.040000000000000036,-0.04669999999999999
XLNX.4Q17,-0.0761,0.04630000000000001,-0.06760000000000002
NVCR.4Q17,-0.11150000000000002,0.04519999999999996,-0.0736
SHW.4Q17,-0.11189999999999997,0.02789999999999998,-0.08190000000000003
ADS.4Q17,-0.10479999999999998,-0.08480000000000001,-0.03210000000000002
OHI.4Q17,-0.11410000000000003,-0.10649999999999998,-0.09509999999999999
JNJ.4Q17,-0.04930000000000001,0.042300000000000004,-0.059099999999999986
ET.4Q17,-0.07369999999999999,0.0952,-0.04580000000000001
OC.4Q17,-0.060799999999999965,0.1063,0.02560000000000001
NUS.4Q17,0.05299999999999999,0.028100000000000014,0.012699999999999989
NCR.4Q17,0.08280000000000004,0.11030000000000001,-0.02589999999999998
OMF.4Q17,0.09280000000000005,0.10749999999999998,-0.012499999999999956
HOLX.4Q17,0.08499999999999996,0.07440000000000002,-0.015600000000000003
DISCA.4Q17,0.045599999999999974,0.07640000000000002,-0.06429999999999997
RXN.4Q17,0.0398,0.047699999999999965,0.011099999999999999
HFC.4Q17,0.0383,0.02410000000000001,0.017600000000000005
FAST.4Q17,0.03539999999999999,-0.039699999999999985,0.014600000000000002
RDN.4Q17,0.018000000000000016,-0.0996,-0.01579999999999998
CHTR.4Q17,0.010799999999999976,-0.07880000000000001,-0.031000000000000028
AME.4Q17,0.03320000000000001,0.0116,-0.06919999999999998
ZAYO.4Q17,0.0378,0.017400000000000027,-0.04159999999999997
POR.4Q17,0.010800000000000032,-0.014100000000000001,-0.1109
HSIC.4Q17,0.017100000000000004,0.018699999999999994,-0.05930000000000002
NLY.4Q17,-0.004400000000000015,0.019100000000000006,0.006500000000000006
IR.4Q17,-0.01749999999999996,-0.02479999999999999,-0.043899999999999995
VSM.4Q17,-0.017600000000000005,-0.020299999999999985,-0.021799999999999986
FMC.4Q17,-0.013600000000000001,-0.05520000000000003,-0.06070000000000003
G.4Q17,-0.01100000000000001,-0.06890000000000002,-0.04239999999999999
SRE.4Q17,-0.029299999999999993,-0.05589999999999998,-0.0675
IBM.4Q17,0.1703,0.2665,0.15389999999999998
FIS.4Q17,0.18500000000000005,0.2822,0.1804
TRGP.4Q17,0.1975,0.32799999999999996,0.1251
HR.4Q17,0.19910000000000005,0.3292,0.1538
NOV.4Q17,0.20270000000000005,0.3463,0.185
MAR.4Q17,0.19379999999999997,0.33380000000000004,0.1684
BEAT.4Q17,0.19979999999999998,0.3331,0.1507
TMHC.4Q17,0.1895,-0.0358,0.11699999999999999
CSGP.4Q17,0.19020000000000004,-0.1969,0.132
AXS.4Q17,0.19179999999999997,-0.2782,0.10860000000000003
WBC.4Q17,0.1941,-0.27680000000000005,0.15850000000000003
CERN.4Q17,0.19690000000000002,-0.2854,0.1654
OI.4Q17,0.187,-0.2621,0.12829999999999997
IFF.4Q17,-0.05790000000000001,-0.22,0.14179999999999998
ASB.4Q17,-0.15589999999999998,-0.1615,0.1139
THG.4Q17,-0.1429,-0.13009999999999997,0.15390000000000004
FCX.4Q17,-0.1353,-0.13749999999999998,0.15949999999999998
ROK.4Q17,-0.13570000000000002,-0.1492,0.18130000000000002
APTV.4Q17,-0.1387,-0.15330000000000002,-0.10209999999999997
CBI.4Q17,-0.127,-0.1376,-0.1427
PAYC.4Q17,-0.12730000000000002,-0.184,-0.14549999999999996
GIII.4Q17,-0.12580000000000002,-0.2296,-0.1316
OXY.4Q17,-0.12529999999999997,-0.1782,-0.16829999999999998
EVR.4Q17,-0.07220000000000004,-0.053300000000000014,-0.09310000000000002
FUL.4Q17,-0.046999999999999986,-0.010800000000000032,-0.09910000000000002
VTR.4Q17,0.0009000000000000119,-0.19110000000000002,-0.020000000000000018
BA.4Q17,-0.04209999999999997,-0.1215,0.0018000000000000238
PBF.4Q17,-0.052100000000000035,-0.0922,-0.07529999999999998
DIS.4Q17,-0.049299999999999955,-0.11900000000000001,-0.06659999999999999
RGA.4Q17,-0.021699999999999997,0.07419999999999999,-0.056499999999999995
ORLY.4Q17,-0.052200000000000024,0.10000000000000003,0.0015999999999999903
SLM.4Q17,-0.0837,0.1008,-0.01050000000000001
ALXN.4Q17,-0.0701,0.07,-0.11060000000000003
MPLX.4Q17,-0.058499999999999996,0.08300000000000002,-0.02839999999999998
AON.4Q17,-0.05149999999999999,0.09460000000000002,-0.03480000000000005
CAT.4Q17,-0.04529999999999995,-0.017800000000000038,-0.05559999999999998
WTR.4Q17,-0.043999999999999984,-0.06659999999999999,-0.09140000000000004
UCTT.4Q17,-0.04310000000000003,-0.0711,-0.0615
WBA.4Q17,-0.029200000000000004,-0.01419999999999999,-0.06119999999999998
ETFC.4Q17,-0.029799999999999993,-0.006699999999999984,-0.05790000000000001
STE.4Q17,-0.03140000000000004,-0.02210000000000001,-0.08629999999999999
PEB.4Q17,-0.03720000000000001,-0.06580000000000003,-0.05279999999999996
KO.4Q17,-0.07269999999999999,-0.0042999999999999705,-0.019699999999999995
RAD.4Q17,-0.08509999999999998,-0.007699999999999985,-0.06080000000000002
SNH.4Q17,-0.07539999999999997,0.011099999999999999,-0.0529
STZ.4Q17,-0.07489999999999997,-0.03159999999999996,-0.039500000000000035
PPC.4Q17,-0.053300000000000014,-0.0008999999999999564,-0.22680000000000006
EPR.4Q17,-0.04749999999999999,0.02090000000000003,-0.038500000000000034
BF.B.4Q17,-0.05980000000000002,0.033299999999999996,-0.12919999999999998
EWBC.4Q17,-0.057599999999999985,-0.026100000000000012,-0.1743
MASI.4Q17,-0.057699999999999974,-0.027500000000000024,-0.12680000000000002
KLAC.4Q17,-0.0413,-0.05660000000000001,-0.2569000000000001
AFL.4Q17,-0.04800000000000004,-0.10649999999999998,-0.14580000000000004
TMO.4Q17,-0.0373,-0.02849999999999997,-0.008399999999999963
YUM.4Q17,-0.0378,-0.020600000000000007,-0.008500000000000008
ABC.4Q17,-0.0383,-0.018100000000000005,-0.07700000000000001
LQ.4Q17,-0.06620000000000004,-0.0019000000000000128,-0.01789999999999997
AEE.4Q17,-0.06569999999999998,0.009000000000000008,-0.046599999999999975
KOS.4Q17,-0.08079999999999998,-0.06459999999999996,-0.0721
PFGC.4Q17,-0.06679999999999997,-0.06609999999999999,-0.05069999999999997
RRR.4Q17,-0.06879999999999997,-0.07050000000000001,-0.02150000000000002
SAFM.4Q17,-0.08359999999999998,-0.060699999999999976,-0.030700000000000005
AVY.4Q17,-0.08399999999999999,-0.03259999999999999,-0.042100000000000026
REGN.4Q17,-0.08729999999999999,-0.037000000000000005,-0.015400000000000025
NYCB.4Q17,0.007900000000000018,0.07819999999999999,-0.010099999999999998
LAZ.4Q17,0.016900000000000026,0.051700000000000024,0.008400000000000019
HUBB.4Q17,0.015500000000000014,0.016800000000000037,-0.02629999999999999
LNG.4Q17,0.012400000000000022,0.029700000000000004,0.0022999999999999687
INTU.4Q17,0.008999999999999952,0.04770000000000002,-0.05840000000000001
ACLS.4Q17,0.010799999999999976,-0.11130000000000004,-0.049299999999999955
SWK.4Q17,-0.012800000000000034,-0.11560000000000001,-0.049799999999999955
BKU.4Q17,-0.023799999999999988,-0.0817,0.0431
PPL.4Q17,-0.024900000000000005,-0.0789,0.030299999999999994
PKI.4Q17,-0.023900000000000005,-0.0753,-0.11549999999999999
BAP.4Q17,-0.09389999999999998,-0.06920000000000001,-0.10040000000000002
WING.4Q17,-0.11349999999999999,-0.0822,-0.09280000000000002
DCI.4Q17,-0.03160000000000002,0.04409999999999997,-0.030100000000000016
HUN.4Q17,-0.02930000000000002,0.03869999999999996,-0.12079999999999996
LGND.4Q17,-0.018400000000000027,0.0398,-0.1202
AVNS.4Q17,-0.020999999999999963,0.029700000000000004,-0.09750000000000003
EV.4Q17,-0.0242,0.036900000000000044,-0.08299999999999999
TSRO.4Q17,-0.023299999999999987,-0.05149999999999999,-0.1759
CCOI.4Q17,-0.016800000000000037,-0.022499999999999992,-0.13989999999999997
APD.4Q17,-0.014300000000000035,-0.0436,-0.08859999999999998
AOS.4Q17,-0.02260000000000001,-0.04369999999999999,-0.1066
OII.4Q17,-0.03210000000000002,-0.035,-0.1781
CHKP.4Q17,-0.02629999999999999,-0.0963,-0.1051
WELL.4Q17,-0.021299999999999986,-0.07299999999999998,-0.07529999999999998
CG.4Q17,-0.09090000000000001,-0.0789,-0.07359999999999997
QGEN.4Q17,-0.08289999999999997,-0.127,-0.10979999999999998
BMRN.4Q17,-0.09059999999999999,-0.112,-0.11879999999999999
DRE.4Q17,-0.06269999999999998,-0.0534,-0.09910000000000002
NFX.4Q17,-0.05510000000000001,-0.0401,-0.09110000000000001
BWP.4Q17,-0.0759,-0.03770000000000001,-0.09309999999999999
SHOP.4Q17,-0.07550000000000001,-0.0348,-0.1443
WEC.4Q17,-0.08030000000000001,-0.035,-0.17600000000000002
UGI.4Q17,-0.0759,-0.0012000000000000066,-0.0764
BDX.4Q17,-0.05840000000000001,0.002700000000000008,-0.1788
MDR.4Q17,0.01909999999999995,0.1281,-0.003200000000000036
TCBI.4Q17,0.017000000000000015,0.11179999999999998,-0.009500000000000008
ISBC.4Q17,0.016500000000000015,0.11810000000000001,-0.03679999999999997
ACM.4Q17,0.038000000000000034,0.15389999999999998,-0.05630000000000002
NTAP.4Q17,0.06080000000000002,0.17049999999999998,-0.02100000000000002
PNR.4Q17,0.06720000000000004,0.1647,-0.0267
MDT.4Q17,0.08290000000000003,0.15009999999999996,-0.035599999999999965
SNX.4Q17,0.08279999999999998,0.07180000000000003,0.06569999999999998
KW.4Q17,0.0797,0.08790000000000003,0.02040000000000003
VSAT.4Q17,0.07800000000000001,0.042700000000000016,0.03160000000000002
SGEN.4Q17,0.09049999999999997,-0.003500000000000003,0.028900000000000037
PGRE.4Q17,0.09260000000000002,-0.050600000000000006,0.0539
SIX.4Q17,0.037400000000000044,-0.0038000000000000256,0.08729999999999999
MTZ.4Q17,0.0408,-0.03689999999999999,0.11469999999999997
CATY.4Q17,0.028200000000000003,-0.01789999999999997,0.06519999999999998
CE.4Q17,0.020199999999999996,0.0625,0.08200000000000002
AGCO.4Q17,0.08710000000000001,0.19580000000000003,0.10299999999999998
CB.4Q17,0.09179999999999999,0.16110000000000002,0.08279999999999998
DNKN.4Q17,0.08700000000000002,0.16160000000000002,0.07999999999999996
IDXX.4Q17,0.0912,0.16699999999999998,0.08899999999999997
MRVL.4Q17,0.08700000000000002,0.1724,0.0827
EAT.4Q17,0.09089999999999998,0.1744,0.07319999999999999
WES.3.4Q17,0.09789999999999999,0.1352,0.07990000000000003
HST.4Q17,0.09739999999999999,-0.13329999999999997,0.0040999999999999925
WSO.4Q17,0.08340000000000003,-0.08530000000000001,0.0716
BKI.4Q17,0.08499999999999996,-0.0948,0.027900000000000036
LUV.4Q17,0.10379999999999995,-0.037099999999999966,0.08100000000000002
PRU.4Q17,-0.005799999999999972,-0.026600000000000013,0.06459999999999999
ARW.4Q17,0.04749999999999999,0.048299999999999954,0.0028000000000000247
CSL.4Q17,0.017400000000000027,0.05199999999999999,0.03210000000000002
GEL.4Q17,0.019699999999999995,-0.006000000000000005,-0.019899999999999973
EEP.4Q17,0.041600000000000026,-0.004500000000000004,0.008099999999999996
CTXS.4Q17,0.04139999999999999,0.0038000000000000256,-0.033899999999999986
INCY.4Q17,0.01849999999999996,-0.061,-0.026400000000000035
SCCO.4Q17,0.011300000000000032,-0.08829999999999999,-0.039000000000000035
CL.4Q17,0.007199999999999984,-0.07749999999999999,-0.04960000000000003
BERY.4Q17,-0.010000000000000009,-0.06970000000000001,-0.016600000000000004
XRX.4Q17,-0.02749999999999997,-0.061799999999999994,-0.07679999999999998
SNPS.4Q17,-0.04940000000000003,-0.1329,-0.062
STL.4Q17,-0.04830000000000001,-0.16920000000000002,-0.03970000000000001
ANDX.4Q17,-0.09080000000000002,-0.1759,-0.07300000000000001
AAL.4Q17,-0.11250000000000002,-0.17670000000000002,-0.10360000000000003
ISRG.4Q17,-0.10390000000000002,-0.2033,-0.0683
SKT.4Q17,-0.10320000000000001,-0.16090000000000002,-0.07819999999999999
GWR.4Q17,-0.09699999999999998,-0.16360000000000002,-0.13080000000000003
COR.4Q17,-0.12490000000000001,-0.1476,-0.13979999999999998
IART.4Q17,-0.1583,-0.1398,-0.1367
UNP.4Q17,-0.172,-0.15510000000000002,-0.1687
MMP.4Q17,-0.16290000000000002,-0.1318,-0.16079999999999997
EQR.4Q17,-0.17450000000000002,-0.1225,-0.1836
ALRM.4Q17,-0.12169999999999997,-0.02990000000000001,-0.1562
NCLH.4Q17,0.021799999999999986,0.1496,0.02889999999999998
QRTEA.4Q17,0.02200000000000002,0.15350000000000003,0.019500000000000017
BMS.4Q17,0.025800000000000045,0.17110000000000003,-0.03149999999999997
KKR.4Q17,0.02200000000000002,0.17060000000000003,-0.003300000000000025
SKYW.4Q17,0.04149999999999998,0.2097,-0.011400000000000021
FLEX.4Q17,0.041600000000000026,0.20879999999999999,-0.018400000000000027
USCR.4Q17,0.041600000000000026,0.1628,0.00020000000000003348
CBS.4Q17,0.03799999999999998,-0.09080000000000002,-0.013000000000000012
AVAV.4Q17,0.04259999999999997,-0.07110000000000002,0.024900000000000033
BG.4Q17,0.06569999999999998,-0.01930000000000004,0.018799999999999983
MSM.4Q17,0.09160000000000001,0.018400000000000027,0.032399999999999984
AMGN.4Q17,0.09939999999999999,0.030899999999999983,0.02410000000000001
WPZ.4Q17,0.006199999999999983,0.08089999999999997,0.0025000000000000022
DLR.4Q17,0.02240000000000003,0.05960000000000004,-0.058099999999999985
EPC.4Q17,0.1079,0.25609999999999994,0.0741
BXS.4Q17,0.10549999999999998,0.25460000000000005,0.0746
SON.4Q17,0.1357,0.08960000000000001,0.08700000000000002
GLPI.4Q17,0.1335,0.10310000000000002,0.04009999999999997
DGX.4Q17,0.1276,0.11160000000000003,-0.011399999999999966
BSX.4Q17,0.13520000000000004,-0.0121,-0.024399999999999977
BTU.4Q17,0.08290000000000003,-0.12259999999999999,0.04899999999999999
RLJ.4Q17,-0.0040000000000000036,-0.2179,0.1159
AL.4Q17,0.0024000000000000132,-0.19490000000000002,0.10249999999999998
AET.4Q17,-0.08280000000000001,-0.2317,0.03909999999999997
ODFL.4Q17,-0.09570000000000001,-0.197,0.07180000000000003
POL.4Q17,-0.1306,-0.16660000000000003,-0.03600000000000003
PG.4Q17,-0.09690000000000001,-0.1257,-0.024500000000000022
WMB.4Q17,-0.041800000000000004,-0.05740000000000001,-0.011099999999999999
VRTX.4Q17,0.040700000000000014,0.027199999999999946,-0.08649999999999997
TREX.4Q17,0.09010000000000001,0.15980000000000005,-0.004699999999999982
AMP.4Q17,0.08609999999999995,0.1622,-0.021600000000000008
SPG.4Q17,0.0842,0.1714,-0.07400000000000001
ALLY.4Q17,0.08650000000000002,0.16749999999999998,-0.02360000000000001
CAVM.4Q17,0.08140000000000003,-0.014600000000000002,-0.06130000000000002
BGS.4Q17,0.09130000000000005,0.02140000000000003,-0.035499999999999976
SEP.4Q17,0.10790000000000005,-0.0832,-0.05830000000000002
MCD.4Q17,0.11230000000000001,-0.08150000000000002,-0.03720000000000001
GPK.4Q17,0.09670000000000001,-0.08350000000000002,-0.02579999999999999
IONS.4Q17,0.09199999999999997,-0.09739999999999999,0.004500000000000004
TRUE.4Q17,0.10210000000000002,-0.054400000000000004,-0.010199999999999987
SANM.4Q17,0.0013000000000000234,-0.04749999999999999,0.0050000000000000044
GNRC.4Q17,-0.011900000000000022,-0.16030000000000003,-0.06120000000000003
UNM.4Q17,-0.0595,-0.1584,0.03260000000000002
EOG.4Q17,-0.052700000000000025,-0.0867,0.0023000000000000242
TDG.4Q17,0.1674,0.30310000000000004,-0.016800000000000037
V.4Q17,0.24479999999999996,0.4195999999999999,0.06589999999999996
CPT.4Q17,0.23929999999999996,0.42079999999999995,0.1079
CHRW.4Q17,0.24450000000000005,0.41739999999999994,0.0923
COP.4Q17,0.24530000000000002,0.4473,0.061000000000000054
DWDP.4Q17,0.24480000000000007,0.44559999999999994,0.08330000000000004
GKOS.4Q17,0.24570000000000003,0.44880000000000003,0.08830000000000005
BWA.4Q17,0.25289999999999996,0.04739999999999994,0.09520000000000006
ALL.4Q17,0.25070000000000003,-0.137,0.08430000000000004
CVIA.4Q17,0.3131,0.05279999999999996,0.22600000000000003
CRI.4Q17,0.32680000000000003,0.0393,0.24090000000000006
SEIC.4Q17,0.3259,0.031500000000000083,0.2762
ESRX.4Q17,0.3441,0.09099999999999997,0.2796
VMI.4Q17,0.3365,0.08150000000000002,0.2872
ROST.4Q17,0.1392,0.14349999999999996,0.31339999999999996
ICE.4Q17,0.08760000000000001,0.16580000000000006,0.33769999999999994
TEAM.4Q17,0.08030000000000004,-0.0933,0.2969
LNC.4Q17,0.08050000000000007,-0.273,0.2879
POST.4Q17,0.057599999999999985,-0.2984,0.31420000000000003
NAV.4Q17,0.05389999999999995,-0.27859999999999996,0.29069999999999996
CI.4Q17,0.06719999999999993,-0.25910000000000005,0.1703
MPC.4Q17,-0.0867,-0.22820000000000001,0.14629999999999999
FSLR.4Q17,-0.16040000000000004,-0.22130000000000005,0.15400000000000003
NDSN.4Q17,-0.16669999999999996,-0.21249999999999997,0.12030000000000002
ST.4Q17,-0.19319999999999998,-0.22589999999999993,0.12629999999999997
URBN.4Q17,-0.18939999999999996,-0.32460000000000006,0.07890000000000003
BX.4Q17,-0.2097,-0.3488,0.11049999999999999
PSX.4Q17,-0.15490000000000004,-0.22589999999999993,0.15590000000000004
RHI.4Q17,-0.1401,-0.17969999999999997,0.012299999999999978
IP.4Q17,-0.13540000000000002,-0.178,-0.067
PRAH.4Q17,-0.15639999999999998,-0.18080000000000002,-0.06990000000000002
QDEL.4Q17,-0.18630000000000002,-0.18259999999999993,-0.11049999999999999
PCH.4Q17,-0.1245,-0.08990000000000004,-0.03870000000000001
GPC.4Q17,-0.12009999999999998,-0.1605,-0.02789999999999998
ANTM.4Q17,-0.11809999999999998,-0.15670000000000003,-0.02629999999999999
AEO.4Q17,-0.11599999999999999,-0.21180000000000002,-0.015600000000000003
NDAQ.4Q17,-0.18710000000000002,-0.15990000000000001,-0.028799999999999992
ROP.4Q17,-0.21290000000000003,-0.08139999999999997,-0.07849999999999996
CVA.4Q17,-0.1729,0.006000000000000005,-0.10220000000000001
FGEN.4Q17,-0.17669999999999997,0.009599999999999997,-0.11830000000000002
SNA.4Q17,-0.16999999999999998,0.011800000000000033,-0.048099999999999976
LKQ.4Q17,-0.15489999999999998,0.08109999999999995,-0.09269999999999995
MO.4Q17,-0.09539999999999998,0.08280000000000004,-0.06540000000000001
PENN.4Q17,-0.09709999999999996,0.11129999999999995,-0.069
LHCG.4Q17,-0.09749999999999998,0.08460000000000001,-0.19130000000000003
TIF.4Q17,-0.09739999999999999,0.08429999999999999,-0.08739999999999998
SBGI.4Q17,-0.10000000000000003,0.0882,-0.1889
PFPT.4Q17,-0.10039999999999999,0.06770000000000004,-0.09689999999999999
ADP.4Q17,-0.07930000000000004,0.0776,-0.08330000000000004
SIVB.4Q17,-0.1043,-0.0875,-0.09419999999999995
CRUS.4Q17,-0.0837,-0.0718,-0.08779999999999999
CORT.4Q17,-0.09010000000000001,-0.0708,-0.08130000000000004
CA.4Q17,-0.069,0.0024000000000000132,-0.08659999999999995
X.4Q17,-0.02200000000000002,0.07300000000000001,-0.06090000000000001
BAH.4Q17,-0.021799999999999986,0.06419999999999998,-0.13099999999999995
QCOM.4Q17,-0.031899999999999984,0.09079999999999999,0.006400000000000017
EQM.4Q17,-0.10049999999999998,0.10109999999999997,-0.12370000000000003
PNFP.4Q17,-0.09980000000000006,0.08489999999999998,-0.0912
WRK.4Q17,-0.09720000000000001,0.08809999999999996,-0.069
CVS.4Q17,0.013400000000000023,0.09860000000000002,-0.09929999999999994
LL.4Q17,0.024499999999999966,0.11360000000000003,-0.031799999999999995
BKH.4Q17,0.04129999999999995,0.16450000000000004,-0.05630000000000002
GME.4Q17,0.04830000000000001,0.18520000000000003,-0.10109999999999997
VLO.4Q17,0.05049999999999999,0.2268,-0.08300000000000007
TREE.4Q17,0.0741,0.27330000000000004,0.028100000000000014
JCI.4Q17,0.10609999999999997,0.18619999999999998,0.07940000000000003
COLB.4Q17,0.06829999999999997,0.19410000000000005,0.09620000000000001
TXT.4Q17,0.08550000000000002,0.21200000000000002,0.14580000000000004
MDSO.4Q17,0.11949999999999994,0.09620000000000001,0.1599
COO.4Q17,0.1392,0.11310000000000003,0.12119999999999997
CDK.4Q17,0.1421,0.09639999999999993,0.11120000000000002
SEE.4Q17,0.14860000000000007,0.061600000000000044,0.15049999999999997
AVB.4Q17,0.05680000000000002,-0.1386,0.1023
DRQ.4Q17,0.05950000000000005,-0.16600000000000004,0.129
LM.4Q17,0.0049000000000000155,-0.11230000000000001,0.16219999999999996
SITE.4Q17,0.015199999999999991,-0.1164,0.15790000000000004
HCSG.4Q17,0.05329999999999996,-0.062,0.1279
TFX.4Q17,0.06220000000000003,-0.020699999999999996,0.15149999999999997
TXN.4Q17,-0.018199999999999994,-0.019699999999999995,
APO.4Q17,-0.03970000000000001,-0.03849999999999998,0.08929999999999999
MIDD.4Q17,-0.01419999999999999,-0.1331,0.056499999999999995
PKG.4Q17,-0.016199999999999992,-0.13020000000000004,0.05059999999999998
WDR.4Q17,0.0022000000000000353,-0.09860000000000002,0.05070000000000002
TRN.4Q17,0.04510000000000003,0.02939999999999998,0.03249999999999997
AMT.4Q17,0.044899999999999995,0.04319999999999996,0.05400000000000005
BC.4Q17,0.0020999999999999908,0.043300000000000005,0.05179999999999996
BYD.4Q17,-0.007599999999999996,-0.15040000000000003,0.03739999999999999
ANDV.4Q17,-0.007800000000000029,-0.2148,0.03560000000000002
PFE.4Q17,-0.01579999999999998,-0.1967,-0.00880000000000003
SBUX.4Q17,-0.044999999999999984,-0.204,-0.023400000000000032
TGT.4Q17,-0.033399999999999985,-0.17000000000000004,-0.009399999999999964
LYB.4Q17,-0.11570000000000003,-0.16369999999999998,-0.027700000000000002
SNBR.4Q17,-0.14529999999999998,-0.1483,-0.02140000000000003
HL.4Q17,-0.1434,-0.14470000000000002,-0.03999999999999998
HRC.4Q17,-0.16830000000000003,-0.1154,-0.0484
WWD.4Q17,-0.1174,-0.041200000000000014,-0.0791
CNX.4Q17,-0.0937,-0.04850000000000004,-0.009299999999999975
GGG.4Q17,-0.08939999999999998,-0.03490000000000004,-0.01739999999999997
IRM.4Q17,-0.10149999999999998,-0.00019999999999997797,-0.07690000000000002
JBLU.4Q17,-0.10370000000000001,-0.047199999999999964,-0.10760000000000003
APA.4Q17,-0.0932,-0.05460000000000004,-0.09659999999999996
MAA.4Q17,-0.09360000000000002,-0.05880000000000002,-0.1104
AMG.4Q17,-0.07500000000000001,-0.061,-0.10219999999999996
GRMN.4Q17,-0.04830000000000001,0.01930000000000004,-0.08799999999999997
ZNGA.4Q17,-0.04189999999999999,0.02999999999999997,-0.07930000000000004
TROW.4Q17,-0.04149999999999998,0.0338,-0.07090000000000002
DRH.4Q17,-0.03310000000000002,0.08539999999999998,-0.06469999999999998
PSTG.4Q17,-0.040200000000000014,0.07170000000000004,0.014900000000000024
PI.4Q17,-0.030600000000000016,0.09089999999999998,0.005900000000000016
RL.4Q17,-0.028700000000000003,0.0348,0.003100000000000047
MRK.4Q17,-0.01940000000000003,0.0353,0.0131
CLR.4Q17,-0.007400000000000018,-0.063,0.02479999999999999
CDW.4Q17,-0.007099999999999995,-0.05499999999999999,0.010699999999999987
SLAB.4Q17,-0.026500000000000024,-0.0842,0.015700000000000047
SNDR.4Q17,-0.025300000000000045,-0.0721,0.01789999999999997
SYY.4Q17,-0.04450000000000004,-0.030500000000000027,0.021999999999999964
ESL.4Q17,-0.06259999999999999,-0.07999999999999996,0.00720000000000004
SEAS.4Q17,-0.10710000000000003,-0.045499999999999985,-0.015500000000000014
AMRX.4Q17,-0.1159,-0.05359999999999998,-0.0042999999999999705
PGR.4Q17,-0.12819999999999998,-0.03670000000000001,-0.03770000000000001
XEC.4Q17,-0.11970000000000003,-0.032399999999999984,-0.02779999999999999
EGP.4Q17,-0.1481,-0.1373,-0.06060000000000004
DOX.4Q17,-0.1618,-0.13329999999999997,-0.0701
OMC.4Q17,-0.15259999999999999,-0.10500000000000001,-0.0625
NUE.4Q17,-0.1288,-0.09590000000000001,-0.0781
CPRI.4Q17,-0.1207,-0.08979999999999999,-0.059799999999999964
FNF.4Q17,-0.11130000000000001,-0.08530000000000001,-0.0504
KHC.4Q17,-0.16160000000000002,-0.0978,-0.0766
WERN.4Q17,-0.15230000000000002,-0.035499999999999976,-0.06189999999999998
GBX.4Q17,-0.139,-0.019000000000000017,-0.0862
AGO.4Q17,-0.12459999999999999,-0.0695,-0.061100000000000015
TMUS.4Q17,-0.07799999999999996,0.0019000000000000128,-0.061
CJ.4Q17,0.22800000000000004,0.4436,0.1861
WY.4Q17,0.32049999999999995,0.5327999999999999,0.27990000000000004
THS.4Q17,0.3264,0.5205000000000001,0.2623
DO.4Q17,0.31989999999999996,0.518,0.23399999999999999
ARMK.4Q17,0.3296,0.472,0.2388
CBRL.4Q17,0.33519999999999994,0.2106,0.23390000000000005
GDI.4Q17,0.34080000000000005,-0.03699999999999998,0.24219999999999997
WCC.4Q17,0.3341,-0.11759999999999998,0.23360000000000003
PH.4Q17,0.31139999999999995,-0.16859999999999997,0.23950000000000005
MYGN.4Q17,0.3207,-0.09710000000000002,0.24330000000000002
LPNT.4Q17,0.324,-0.1119,0.26180000000000003
EPD.4Q17,0.333,-0.006099999999999939,0.2207
LAD.4Q17,0.16159999999999997,-0.006799999999999973,0.23399999999999999
MIK.4Q17,0.04680000000000001,0.0026000000000000467,0.25079999999999997
